Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Expertrons,Mumbai,I.T & Engineering,Expertrons is an AI video bot platform created to help students and professionals prepare for interviews.,1.0,2020
Leena AI,New York,I.T & Engineering,Leena AI offers a human resource management platform that transforms employee experience with conversational AI.,8000000.0,2020
Bizlog,Bangalore,Logistics & Supply Chain,Bizlog Value Chain enables re-commerce and circular economy through unique REVERSE LOGISTICS engine.,1000000.0,2020
Tamasha.live,Mumbai,I.T & Engineering,"Tamasha offers a platform for influencers to host live, video based, real money contests and games.",300000.0,2020
Fedo,Bangalore,I.T & Engineering,Artificial Intelligence based Credit Score for Health,1000000.0,2020
FabHotels,Gurgaon,Hospitality,Fabhotels is the online aggregator for hotel rooms. It aims to provide standardized services at economical budgets.,1000000.0,2020
Freshokartz,Jaipur,Agriculture,"Freshokartz provides soil data based crop and fertilisers recommendation to farmers and delivery seeds, pesticides",1000000.0,2020
FlexiLoans,Mumbai,Financial,"an online lending platform started with an endeavour to solve the problem that SMEs face in accessing Quick, Flexible and Adequate funds for growing their Businesses.",6000000.0,2020
Agrix,Patna,Agriculture,"Farming-as-a-service (covering farm machinery and agri input services) and provides market linkages, especially for fragmented farm owners.",1.0,2020
BharatAgri,Pune,Agriculture,A Smart Farming Technology Platform for Indian Farmers,1.0,2020
FreshtoHome,Bangalore,Commerce,Freshtohome is an e-commerce platform for fresh and chemical-free seafood.,121000000.0,2020
Credable,Mumbai,Financial,CredAble provides working capital & supply chain finance programs for large enterprises and their suppliers and distributors.,4500000.0,2020
Railofy,Mumbai,Logistics & Supply Chain,Railofy is a WL & RAC protection that enables waitlisted passengers to reach their destination at the lowest possible price.,5000000.0,2020
Finova Capital,Jaipur,Financial,Finova Capital is a non-banking financial company.,55000000.0,2020
Teachmint,Bangalore,I.T & Engineering,Teachmint is an easy to use platform for tutors to conduct unlimited live classes and manage their classrooms,3500000.0,2020
Peel-Works,Mumbai,Commerce,Peel-Works is a tech and data analytics company specializing in e-commerce for corner stores.,3000000.0,2020
Janani,Bangalore,I.T & Engineering,Janani aims to make the process of infertility treatment and assisted fertilisation easier,200000.0,2020
Credgenics,Gurgaon,Financial,"Credgenics is a tech-enabled platform backed by Titan Capital, helping fintech lenders and Banks in their critical NPA reduction",3300000.0,2020
Finelistings,Delhi,Commerce,A Used Luxury Car Marketplace,1.0,2020
Wellversed,Delhi,Health,Wellversed Health enables production of customised clinical food products specific to health requirements of a demography or an individual.,1.0,2020
Nykaa,Mumbai,Commerce,Nykaa is an online marketplace for different beauty and wellness products.,1.0,2020
Jumbotail,Bangalore,Commerce,"Jumbotail is solving an important problem of organising food and grocery ecosystem in India through technology, data science and design.",11000000.0,2020
Winzo,Delhi,I.T & Engineering,WinZO is a mobile e-sports social gaming platform that offers monetary benefits and prizes to players.,2000000.0,2020
mCaffeine,Mumbai,Commerce,"MCaffeine is a personal care brand that offers caffein-infused face, body, and hair care products.",5000000.0,2020
Pocket FM,Bangalore,Health,Pocket FM is an audiobook & podcast app that brings you over 10K+ popular audiobooks.,5000000.0,2020
Snackible,Mumbai,Health,Snackible operates a health-food production company designed to sell healthy snack food via online and offline channels.,1.0,2020
FreshtoHome,Bangalore,Commerce,Freshtohome is an e-commerce platform for fresh and chemical-free seafood.,16000000.0,2020
Jumbotail,Bangalore,Services,Jumbotail is solving an important problem of organising food and grocery ecosystem in India,11000000.0,2020
Nykaa,Mumbai,Commerce,Nykaa is an online marketplace for different beauty and wellness products.,1.0,2020
TagZ Foods,Bangalore,Food/Culnary,TagZ Foods is a supplier of snacks and food products.,1.0,2020
Genius Teacher,Mumbai,I.T & Engineering,"Genius Teacher creates engaging educational content, delivers fun learning experience to the students",2000000.0,2020
Krimanshi Feeds,Jodhpur,Agriculture,Krimanshi aims to increase rural income by improving the productivity of Indian cattle with better quality feed.,500000.0,2020
Origo,Gurgaon,Agriculture,Provider of marketing and warehousing services for agricultural commodities.,4000000.0,2020
GetVantage,Mumbai,Financial,GetVantage is India and Southeast Asia's first fintech enabled Revenue-based financing platform.,5000000.0,2020
Betterplace,Bangalore,I.T & Engineering,Developer of a digital verification platform designed to manage the semi-formal workforce.,10000000.0,2020
Biddano,Mumbai,Health,India's 1st tech-enabled healthcare logistics platform.,600000.0,2020
InVideo,Mumbai,Health,InVideo enables you to transform your content into great videos.,15000000.0,2020
Arzooo,Bangalore,I.T & Engineering,"Retail tech platform empowering 300,000+ small retailers in electronics space to compete with big organised players and increase sales",7500000.0,2020
Hubilo,San Francisco,I.T & Engineering,World’s smartest virtual event platform that brings Experience & Intelligence together,4500000.0,2020
BASIC Home Loan,Gurgaon,Financial,"A platform for automating home loans for middle and low-income households in India,",5000000.0,2020
Ketos,San Francisco,I.T & Engineering,KETOS provides hardware and software analytics solutions and real-time data for usage and flow across water systems.,18000000.0,2020
SUGAR cosmetics,Mumbai,Commerce,It is a cruelty-free makeup brand providing cosmetics that is high on style and higher on performance.,2000000.0,2020
Signzy,Bangalore,Financial,It is creating 'building blocks for a Digital Trust system.,5400000.0,2020
Ahaguru,Chennai,I.T & Engineering,"It is conducting IIT JEE Coach for Physics, Math and Chemistry easily.",1.0,2020
Tekion,San Ramon,I.T & Engineering,It is a cloud-built platform with advanced machine learning and AI capabilities for a personalized and seamless consumer experience.,150000000.0,2020
Brighteye Ventures,Paris,I.T & Engineering,Education technology venture capital firm.,5400000.0,2020
EzeRx,Kolkata,I.T & Engineering,Developer and manufacturer of medical devices,200000.0,2020
VitalTech,Plano,I.T & Engineering,"VitalTech is a develop technologies that empower patients to better care for their safety,",3000000.0,2020
Genius Teacher,Mumbai,I.T & Engineering,"Genius Teacher creates engaging educational content, delivers fun learning experience to the students",2000000.0,2020
Ultraviolette Automotive,Bangalore,Commerce,Ultraviolette Automotive is a technology startup working on electric two-wheelers and energy infrastructure.,4000000.0,2020
Rare Planet,Kolkata,Services,Rare Planet sells handicrafts made by local artisans.,400000.0,2020
GoodGamer,Bangalore,I.T & Engineering,GoodGamer is India's first Daily Fantasy Sports and true Esports gaming platform.,2500000.0,2020
InnAccel,Bangalore,I.T & Engineering,"A building a portfolio of novel medical devices designed, engineered, and priced for global Emerging Markets.",1500000.0,2020
Tiliter,Sydney,Services,Software that uses computer vision to recognise products without barcodes,7500000.0,2020
Slintel,San Francisco Bay Area,Services,"Slintel, a leader in capturing technographics-powered buying intent, helps companies uncover the 3% of active buyers in their target market.",4200000.0,2020
SoOLEGAL,Delhi,I.T & Engineering,"SoOLEGAL is a global integrated directory of lawyers, legal aid organizations, and Law firms.",4000000.0,2020
HobSpace,Mumbai,I.T & Engineering,India's Activity Hub for Kids,200000.0,2020
Supplynote,Noida,I.T & Engineering,Supplynote is India's leading procurement platform with a unique stack of SAAS and E-commerce to solve the procurement problem,500000.0,2020
Hire Me Car,Noida,Services,India's largest cloud based digital discovery and services provisioning platform for the taxi rental,1.0,2020
ShopUp,Bangaldesh,Commerce,"ShopUp provides easy access to B2B sourcing, last-mile logistics, digital credit, and business management solutions to small businesses.",22000000.0,2020
Harmonizer India,Bangalore,I.T & Engineering,"Energy-efficient solutions based on the Artificial Intelligence, Machine Learning and Internet of Things technology,",1.0,2020
Zomato,Gurgaon,I.T & Engineering,Zomato is a food delivery and restaurant discovery site that provides information and reviews about restaurants.,52000000.0,2020
Dukaan,Mumbai,I.T & Engineering,Developer of an android application designed for businesses to sell online.,6000000.0,2020
CredR,Mumbai,Commerce,India’s Only 100% Inspected and Certified Used Bikes Marketplace.,2000000.0,2020
Satyukt,Bangalore,Agriculture,An agritech company that provides business to business (B2B) agricultural data,500000.0,2020
RACEnergy,Hyderabad,Commerce,RACEnergy builds and deploys battery swapping infrastructure for use in various segments of vehicles.,1.0,2020
TREAD,Bangalore,Health,A homegrown fitness startup that aims to advance the 'Fit India' initiative by offering holistic and affordable workouts.,1100000.0,2020
Anveshan,Bangalore,I.T & Engineering,Provide quality and healthy food products,100000.0,2020
TeaMonk,Bangalore,Food/Culnary,India's Finest Specialty Tea company.,900000.0,2020
Fleetx,Gurgaon,I.T & Engineering,"Fleetx is an intelligent data platform which uses AI, machine learning, sensors and predictive analytics to help fleet owners.",3000000.0,2020
ReNEWate,Pune,Real Estate,"Tech platform helping millions of renovation contractors, property improvement professionals and businesses manage their business digitally.",1.0,2020
Tango Eye,Chennai,I.T & Engineering,Retail Video Analytics SaaS product,1.0,2020
Rare Planet,Kolkata,Commerce,Rare Planet sells handicrafts made by local artisans.,1.0,2020
Avataa Me,Bangalore,I.T & Engineering,AVATAAR.ME is a deep-tech 3D AR platform which delivers personalized fashion discovery experience to users on mobile devices.,7000000.0,2020
Arrival,London,I.T & Engineering,Arrival is a technology company that specializes in developing electric vehicles.,118000000.0,2020
Cover Genius,Sydney,Financial,Cover Genius provides an insurance distribution platform designed to protect the customers of e-commerce companies,15000000.0,2020
Phononic Vibes,Milano,I.T & Engineering,"Phononic Vibes introduces a new patented technology for vibration and noise control and isolation, with a circular economy approach.",2300000.0,2020
MikeLegal,Gurgaon,I.T & Engineering,MikeLegal is an AI powered legal associate that aims to build an ecosystem of legal tools,1.0,2020
Clair,New York,Financial,Clair is a social fintech that provides Instant Pay Access as a Service for human capital management and gig platforms.,4500000.0,2020
Gourmet Garden,Palmwoods,Commerce,Gourmet Garden is a global market leader in chilled convenient packaged herbs.,1.0,2020
Miko,Mumbai,I.T & Engineering,"Miko is an advanced robotics startup founded by three IIT Bombay post-graduates on the pillars of robotics, AI & IoT.",3000000.0,2020
Razorpay,Bangalore,Financial,"Razorpay is a platform that enables businesses to accept, process, and disburse payments.",100000000.0,2020
Ninjacart,Bangalore,Food/Culnary,"Ninjacart is a business-to-business fresh produce supply chain that connects farmers, manufactures, and brands to retailers directly.",30000000.0,2020
Wow! Momo,Kolkata,Food/Culnary,Wow! Momo is a chain of fast-food restaurants that specializes in momos.,5000000.0,2020
Pepper Content,Mumbai,Commerce,Pepper Content is a Content-Mediation Platform that connects talented writers to organisations that require content.,4200000.0,2020
LIVSPACE,Bangalore,Services,"Livspace is an interior design startup that offers a platform that connects people to designers, services, and products.",4000000.0,2020
